# capturado=2026-07-22T13:29:50.244337 puerto=COM3
# Prueba GPS Quectel L86-M33
# L86 detectado a 115200 baudios
# Configurado: 115200 baudios, 10 Hz, RMC+GGA
t_us,lat,lon,v_ms,rumbo,sats,hdop
2096668,4.638468,-74.082183,0.00,288.3,0,0.00
# *** FIX CONSEGUIDO ***
# sats=0 hdop=99.90 fix=SI chars=119 edad_pos=0s
31388789,4.638517,-74.082113,0.82,76.3,11,0.96
31393235,4.638517,-74.082113,0.82,76.3,11,0.96
31493304,4.638517,-74.082113,0.81,77.0,11,0.96
31497751,4.638517,-74.082113,0.81,77.0,11,0.96
31600255,4.638517,-74.082112,0.81,77.7,11,0.96
31604709,4.638517,-74.082112,0.81,77.7,11,0.96
31785662,4.638515,-74.082112,0.81,78.5,11,0.96
31790115,4.638515,-74.082112,0.81,78.5,11,0.96
31891860,4.638515,-74.082110,0.82,79.2,11,0.96
31896310,4.638515,-74.082110,0.82,79.2,11,0.96
31995518,4.638515,-74.082110,0.82,80.0,11,0.96
31999963,4.638515,-74.082110,0.82,80.0,11,0.96
# sats=11 hdop=0.96 fix=SI chars=41464 edad_pos=0s
32189055,4.638515,-74.082108,0.81,80.7,11,0.96
32193503,4.638515,-74.082108,0.81,80.7,11,0.96
32294606,4.638513,-74.082108,0.81,81.4,11,0.96
32299046,4.638513,-74.082108,0.81,81.4,11,0.96
32398294,4.638513,-74.082108,0.81,82.2,11,0.96
32402748,4.638513,-74.082108,0.81,82.2,11,0.96
32589438,4.638513,-74.082107,0.81,83.0,11,0.96
32593885,4.638513,-74.082107,0.81,83.0,11,0.96
32694658,4.638512,-74.082107,0.82,83.8,11,0.96
32699108,4.638512,-74.082107,0.82,83.8,11,0.96
32799674,4.638512,-74.082107,0.81,84.6,11,0.96
32804113,4.638512,-74.082107,0.81,84.6,11,0.96
32988809,4.638510,-74.082105,0.82,85.4,11,0.96
32993264,4.638510,-74.082105,0.82,85.4,11,0.96
33093450,4.638510,-74.082105,0.83,86.2,11,0.96
33097904,4.638510,-74.082105,0.83,86.2,11,0.96
# sats=11 hdop=0.96 fix=SI chars=42920 edad_pos=0s
33197316,4.638510,-74.082105,0.83,87.1,11,0.96
33201764,4.638510,-74.082105,0.83,87.1,11,0.96
33386598,4.638508,-74.082103,0.85,88.0,11,0.96
33391032,4.638508,-74.082103,0.85,88.0,11,0.96
33492781,4.638507,-74.082103,0.86,88.9,11,0.96
33497231,4.638507,-74.082103,0.86,88.9,11,0.96
33598649,4.638507,-74.082103,0.87,89.9,11,0.96
33603093,4.638507,-74.082103,0.87,89.9,11,0.96
33786568,4.638505,-74.082102,0.87,90.8,11,0.96
33791007,4.638505,-74.082102,0.87,90.8,11,0.96
33892606,4.638505,-74.082102,0.86,91.8,11,0.96
33897044,4.638505,-74.082102,0.86,91.8,11,0.96
33996975,4.638503,-74.082102,0.86,92.7,11,0.96
34001434,4.638503,-74.082102,0.86,92.7,11,0.96
# sats=11 hdop=0.96 fix=SI chars=44194 edad_pos=0s
34186441,4.638503,-74.082100,0.86,93.6,11,0.96
34190885,4.638503,-74.082100,0.86,93.6,11,0.96
34292615,4.638502,-74.082100,0.87,94.5,11,0.96
34297054,4.638502,-74.082100,0.87,94.5,11,0.96
34396851,4.638502,-74.082100,0.87,95.4,11,0.96
34401303,4.638502,-74.082100,0.87,95.4,11,0.96
34589920,4.638500,-74.082098,0.83,96.2,11,0.96
34594369,4.638500,-74.082098,0.83,96.2,11,0.96
34694328,4.638500,-74.082098,0.77,134.4,11,0.96
34698864,4.638500,-74.082098,0.77,134.4,11,0.96
34887728,4.638498,-74.082098,0.77,139.0,11,0.96
34892262,4.638498,-74.082098,0.77,139.0,11,0.96
34991802,4.638498,-74.082098,0.76,143.1,11,0.96
34996344,4.638498,-74.082098,0.76,143.1,11,0.96
35095821,4.638498,-74.082098,0.75,146.2,11,0.96
35100369,4.638498,-74.082098,0.75,146.2,11,0.96
# sats=11 hdop=0.96 fix=SI chars=45654 edad_pos=0s
35285771,4.638497,-74.082100,0.74,150.8,11,0.96
35290296,4.638497,-74.082100,0.74,150.8,11,0.96
35392024,4.638495,-74.082100,0.74,153.2,11,0.96
35396570,4.638495,-74.082100,0.74,153.2,11,0.96
35495790,4.638495,-74.082100,0.75,154.7,11,0.96
35500326,4.638495,-74.082100,0.75,154.7,11,0.96
35687602,4.638493,-74.082100,0.77,155.4,11,0.96
35692132,4.638493,-74.082100,0.77,155.4,11,0.96
35792815,4.638492,-74.082100,0.78,155.5,11,0.96
35797351,4.638492,-74.082100,0.78,155.5,11,0.96
35897215,4.638492,-74.082102,0.78,155.8,11,0.96
35901751,4.638492,-74.082102,0.78,155.8,11,0.96
36085507,4.638490,-74.082100,0.78,155.7,11,0.96
36090045,4.638490,-74.082100,0.78,155.7,11,0.96
# sats=11 hdop=0.96 fix=SI chars=46935 edad_pos=0s
36189880,4.638490,-74.082100,0.78,155.0,11,0.96
36194412,4.638490,-74.082100,0.78,155.0,11,0.96
36295034,4.638488,-74.082100,0.79,153.6,11,0.96
36299574,4.638488,-74.082100,0.79,153.6,11,0.96
36398751,4.638488,-74.082100,0.80,153.7,11,0.96
36403286,4.638488,-74.082100,0.80,153.7,11,0.96
36586553,4.638487,-74.082100,0.80,154.2,11,0.96
36591095,4.638487,-74.082100,0.80,154.2,11,0.96
36691947,4.638487,-74.082100,0.80,154.3,11,0.96
36696486,4.638487,-74.082100,0.80,154.3,11,0.96
36795490,4.638485,-74.082100,0.80,154.2,11,0.96
36800015,4.638485,-74.082100,0.80,154.2,11,0.96
36986718,4.638483,-74.082100,0.80,155.4,11,0.96
36991256,4.638483,-74.082100,0.80,155.4,11,0.96
37091793,4.638483,-74.082100,0.78,156.3,11,0.96
37096331,4.638483,-74.082100,0.78,156.3,11,0.96
# sats=11 hdop=0.96 fix=SI chars=48399 edad_pos=0s
37196212,4.638483,-74.082100,0.78,156.6,11,0.96
37200754,4.638483,-74.082100,0.78,156.6,11,0.96
37387304,4.638482,-74.082100,0.77,156.9,11,0.96
37391843,4.638482,-74.082100,0.77,156.9,11,0.96
37491954,4.638480,-74.082100,0.77,157.0,11,0.96
37496498,4.638480,-74.082100,0.77,157.0,11,0.96
37597822,4.638480,-74.082100,0.77,156.6,11,0.96
37602371,4.638480,-74.082100,0.77,156.6,11,0.96
37786517,4.638478,-74.082100,0.77,157.7,11,0.96
37791042,4.638478,-74.082100,0.77,157.7,11,0.96
37891092,4.638478,-74.082100,0.77,158.4,11,0.96
37895642,4.638478,-74.082100,0.77,158.4,11,0.96
37995873,4.638477,-74.082100,0.77,159.2,11,0.96
38000412,4.638477,-74.082100,0.77,159.2,11,0.96
# sats=11 hdop=0.96 fix=SI chars=49680 edad_pos=0s
38186494,4.638475,-74.082100,0.77,160.8,11,0.96
38191016,4.638475,-74.082100,0.77,160.8,11,0.96
38291805,4.638475,-74.082100,0.77,161.6,11,0.96
38296339,4.638475,-74.082100,0.77,161.6,11,0.96
38395719,4.638473,-74.082100,0.77,162.0,11,0.96
38400247,4.638473,-74.082100,0.77,162.0,11,0.96
38589990,4.638472,-74.082102,0.78,163.3,11,0.96
38594541,4.638472,-74.082102,0.78,163.3,11,0.96
38695831,4.638472,-74.082102,0.82,179.7,11,0.96
38700369,4.638472,-74.082102,0.82,179.7,11,0.96
38888989,4.638470,-74.082102,0.86,175.6,11,0.96
38893529,4.638470,-74.082102,0.86,175.6,11,0.96
38994003,4.638468,-74.082102,0.93,171.0,11,0.96
38998550,4.638468,-74.082102,0.93,171.0,11,0.96
39098006,4.638467,-74.082100,0.96,168.0,11,0.96
39102546,4.638467,-74.082100,0.96,168.0,11,0.96
# sats=11 hdop=0.96 fix=SI chars=51144 edad_pos=0s
39286835,4.638465,-74.082100,0.97,165.9,11,0.96
39291375,4.638465,-74.082100,0.97,165.9,11,0.96
39392074,4.638465,-74.082100,0.97,164.7,11,0.96
39396615,4.638465,-74.082100,0.97,164.7,11,0.96
39497149,4.638463,-74.082100,0.96,165.6,11,0.96
39501697,4.638463,-74.082100,0.96,165.6,11,0.96
39690055,4.638462,-74.082100,0.94,167.9,11,0.96
39694607,4.638462,-74.082100,0.94,167.9,11,0.96
39794548,4.638462,-74.082102,0.92,171.1,11,0.96
39799081,4.638462,-74.082102,0.92,171.1,11,0.96
39899793,4.638460,-74.082102,0.91,178.0,11,0.96
39904329,4.638460,-74.082102,0.91,178.0,11,0.96
40086525,4.638458,-74.082103,0.90,181.7,11,0.96
40091060,4.638458,-74.082103,0.90,181.7,11,0.96
# sats=11 hdop=0.96 fix=SI chars=52425 edad_pos=0s
40193407,4.638458,-74.082103,0.90,183.3,11,0.96
40197933,4.638458,-74.082103,0.90,183.3,11,0.96
40297692,4.638457,-74.082105,0.89,185.9,11,0.96
40302231,4.638457,-74.082105,0.89,185.9,11,0.96
40486610,4.638455,-74.082105,0.88,188.0,11,0.96
40491145,4.638455,-74.082105,0.88,188.0,11,0.96
40593848,4.638455,-74.082107,0.88,189.1,11,0.96
40598387,4.638455,-74.082107,0.88,189.1,11,0.96
40700735,4.638453,-74.082107,0.87,190.2,11,0.96
40705266,4.638453,-74.082107,0.87,190.2,11,0.96
40885700,4.638452,-74.082107,0.88,190.0,11,0.96
40890242,4.638452,-74.082107,0.88,190.0,11,0.96
40991716,4.638450,-74.082107,0.88,190.8,11,0.96
40996250,4.638450,-74.082107,0.88,190.8,11,0.96
41095913,4.638450,-74.082108,0.89,191.5,11,0.96
41100444,4.638450,-74.082108,0.89,191.5,11,0.96
# sats=11 hdop=0.96 fix=SI chars=53889 edad_pos=0s
41286283,4.638448,-74.082108,0.90,191.4,11,0.96
41290814,4.638448,-74.082108,0.90,191.4,11,0.96
41391809,4.638447,-74.082108,0.89,191.3,11,0.96
41396347,4.638447,-74.082108,0.89,191.3,11,0.96
41494863,4.638447,-74.082108,0.88,191.5,11,0.96
41499403,4.638447,-74.082108,0.88,191.5,11,0.96
41686979,4.638445,-74.082108,0.87,191.3,11,0.96
41691529,4.638445,-74.082108,0.87,191.3,11,0.96
41793397,4.638443,-74.082108,0.87,191.1,11,0.96
41797922,4.638443,-74.082108,0.87,191.1,11,0.96
41897964,4.638443,-74.082108,0.87,190.8,11,0.96
41902508,4.638443,-74.082108,0.87,190.8,11,0.96
42086904,4.638442,-74.082110,0.85,191.2,11,0.96
42091453,4.638442,-74.082110,0.85,191.2,11,0.96
# sats=11 hdop=0.96 fix=SI chars=55170 edad_pos=0s
42191880,4.638442,-74.082110,0.84,191.7,11,0.96
42196414,4.638442,-74.082110,0.84,191.7,11,0.96
42296809,4.638442,-74.082110,0.82,192.6,11,0.96
42301347,4.638442,-74.082110,0.82,192.6,11,0.96
42486134,4.638440,-74.082112,0.83,193.3,11,0.96
42490685,4.638440,-74.082112,0.83,193.3,11,0.96
42592728,4.638438,-74.082112,0.83,194.2,11,0.96
42597256,4.638438,-74.082112,0.83,194.2,11,0.96
42695714,4.638438,-74.082112,0.83,195.4,11,0.96
42700248,4.638438,-74.082112,0.83,195.4,11,0.96
42888843,4.638437,-74.082113,0.96,216.3,11,0.96
42893383,4.638437,-74.082113,0.96,216.3,11,0.96
42994564,4.638435,-74.082113,1.11,221.9,11,0.96
42999094,4.638435,-74.082113,1.11,221.9,11,0.96
43098848,4.638435,-74.082115,1.14,226.0,11,0.96
43103388,4.638435,-74.082115,1.14,226.0,11,0.96
# sats=11 hdop=0.96 fix=SI chars=56634 edad_pos=0s
43287853,4.638433,-74.082117,1.24,229.0,11,0.96
43292397,4.638433,-74.082117,1.24,229.0,11,0.96
43393849,4.638432,-74.082118,1.26,228.7,11,0.96
43398397,4.638432,-74.082118,1.26,228.7,11,0.96
43496935,4.638430,-74.082118,1.26,228.3,11,0.96
43501474,4.638430,-74.082118,1.26,228.3,11,0.96
43686483,4.638430,-74.082120,1.22,228.1,11,0.96
43691015,4.638430,-74.082120,1.22,228.1,11,0.96
43792381,4.638428,-74.082120,1.12,228.2,11,0.96
43796912,4.638428,-74.082120,1.12,228.2,11,0.96
43897217,4.638428,-74.082122,1.09,228.9,11,0.96
43901751,4.638428,-74.082122,1.09,228.9,11,0.96
44086880,4.638427,-74.082122,1.06,229.4,11,0.96
44091431,4.638427,-74.082122,1.06,229.4,11,0.96
# sats=11 hdop=0.96 fix=SI chars=57915 edad_pos=0s
44192835,4.638427,-74.082123,1.03,229.9,11,0.96
44197366,4.638427,-74.082123,1.03,229.9,11,0.96
44297156,4.638427,-74.082123,1.01,230.8,11,0.96
44301707,4.638427,-74.082123,1.01,230.8,11,0.96
44486670,4.638425,-74.082125,1.00,231.4,11,0.96
44491209,4.638425,-74.082125,1.00,231.4,11,0.96
44593882,4.638425,-74.082127,0.98,231.8,11,0.96
44598420,4.638425,-74.082127,0.98,231.8,11,0.96
44698381,4.638423,-74.082127,0.96,232.3,11,0.96
44702908,4.638423,-74.082127,0.96,232.3,11,0.96
44886963,4.638423,-74.082128,0.95,232.7,11,0.96
44891505,4.638423,-74.082128,0.95,232.7,11,0.96
44992241,4.638423,-74.082128,0.93,233.1,11,0.96
44996787,4.638423,-74.082128,0.93,233.1,11,0.96
45097205,4.638422,-74.082130,0.91,233.3,11,0.96
45101751,4.638422,-74.082130,0.91,233.3,11,0.96
# sats=11 hdop=0.96 fix=SI chars=59379 edad_pos=0s
45286019,4.638422,-74.082132,0.89,233.1,11,0.96
45290551,4.638422,-74.082132,0.89,233.1,11,0.96
45391725,4.638420,-74.082132,0.88,233.3,11,0.96
45396265,4.638420,-74.082132,0.88,233.3,11,0.96
45497172,4.638420,-74.082133,0.87,233.7,11,0.96
45501724,4.638420,-74.082133,0.87,233.7,11,0.96
45687277,4.638418,-74.082135,0.86,235.8,11,0.96
45691815,4.638418,-74.082135,0.86,235.8,11,0.96
45795196,4.638418,-74.082135,0.86,237.0,11,0.96
45799735,4.638418,-74.082135,0.86,237.0,11,0.96
45901898,4.638418,-74.082137,0.86,238.2,11,0.96
45906437,4.638418,-74.082137,0.86,238.2,11,0.96
46086218,4.638417,-74.082138,0.87,239.1,11,0.96
46090760,4.638417,-74.082138,0.87,239.1,11,0.96
# sats=11 hdop=0.96 fix=SI chars=60660 edad_pos=0s
46191049,4.638417,-74.082140,0.87,239.3,11,0.96
46195591,4.638417,-74.082140,0.87,239.3,11,0.96
46295830,4.638417,-74.082140,0.87,239.6,11,0.96
46300377,4.638417,-74.082140,0.87,239.6,11,0.96
46486055,4.638415,-74.082142,0.88,240.2,11,0.96
46490591,4.638415,-74.082142,0.88,240.2,11,0.96
46594589,4.638415,-74.082143,0.88,240.7,11,0.96
46599114,4.638415,-74.082143,0.88,240.7,11,0.96
46698992,4.638415,-74.082143,0.89,240.9,11,0.96
46703546,4.638415,-74.082143,0.89,240.9,11,0.96
46886888,4.638413,-74.082145,0.90,240.8,11,0.96
46891436,4.638413,-74.082145,0.90,240.8,11,0.96
46992068,4.638413,-74.082147,0.90,241.0,11,0.96
46996615,4.638413,-74.082147,0.90,241.0,11,0.96
47097255,4.638413,-74.082148,0.91,241.5,11,0.96
47101795,4.638413,-74.082148,0.91,241.5,11,0.96
# sats=11 hdop=0.96 fix=SI chars=62124 edad_pos=0s
47286252,4.638412,-74.082150,0.91,242.4,11,0.96
47290785,4.638412,-74.082150,0.91,242.4,11,0.96
47391097,4.638412,-74.082150,0.92,243.0,11,0.96
47395638,4.638412,-74.082150,0.92,243.0,11,0.96
47496706,4.638412,-74.082152,0.92,243.0,11,0.96
47501252,4.638412,-74.082152,0.92,243.0,11,0.96
47686639,4.638412,-74.082153,0.92,243.0,11,0.96
47691171,4.638412,-74.082153,0.92,243.0,11,0.96
47791215,4.638412,-74.082155,0.93,243.1,11,0.96
47795751,4.638412,-74.082155,0.93,243.1,11,0.96
47895675,4.638410,-74.082157,0.93,243.1,11,0.96
47900199,4.638410,-74.082157,0.93,243.1,11,0.96
48087080,4.638410,-74.082158,0.94,243.2,11,0.96
48091622,4.638410,-74.082158,0.94,243.2,11,0.96
# sats=11 hdop=0.96 fix=SI chars=63405 edad_pos=0s
48191615,4.638410,-74.082158,0.94,243.3,11,0.96
48196135,4.638410,-74.082158,0.94,243.3,11,0.96
48297149,4.638410,-74.082160,0.94,243.4,11,0.96
48301686,4.638410,-74.082160,0.94,243.4,11,0.96
48487524,4.638410,-74.082162,0.92,243.6,11,0.96
48492063,4.638410,-74.082162,0.92,243.6,11,0.96
48594942,4.638408,-74.082162,0.77,243.9,11,0.96
48599479,4.638408,-74.082162,0.77,243.9,11,0.96
48699033,4.638408,-74.082163,0.73,262.4,11,0.96
48703579,4.638408,-74.082163,0.73,262.4,11,0.96
48886208,4.638408,-74.082165,0.77,262.2,11,0.96
48890743,4.638408,-74.082165,0.77,262.2,11,0.96
48991261,4.638408,-74.082167,0.78,261.1,11,0.96
48995798,4.638408,-74.082167,0.78,261.1,11,0.96
49095193,4.638408,-74.082167,0.80,260.9,11,0.96
49099737,4.638408,-74.082167,0.80,260.9,11,0.96
# sats=11 hdop=0.96 fix=SI chars=64869 edad_pos=0s
49198818,4.638408,-74.082168,0.83,260.7,11,0.96
49203360,4.638408,-74.082168,0.83,260.7,11,0.96
49390021,4.638407,-74.082170,0.88,260.7,11,0.96
49394567,4.638407,-74.082170,0.88,260.7,11,0.96
49494155,4.638407,-74.082172,0.95,260.9,11,0.96
49498706,4.638407,-74.082172,0.95,260.9,11,0.96
49599049,4.638407,-74.082173,0.98,261.4,11,0.96
49603596,4.638407,-74.082173,0.98,261.4,11,0.96
49789831,4.638407,-74.082175,0.99,261.4,11,0.96
49794377,4.638407,-74.082175,0.99,261.4,11,0.96
49893787,4.638407,-74.082177,1.00,261.4,11,0.96
49898329,4.638407,-74.082177,1.00,261.4,11,0.96
49997270,4.638407,-74.082178,1.01,261.4,11,0.96
50001815,4.638407,-74.082178,1.01,261.4,11,0.96
# sats=11 hdop=0.96 fix=SI chars=66150 edad_pos=0s
50185448,4.638407,-74.082182,1.02,261.7,11,0.96
50189975,4.638407,-74.082182,1.02,261.7,11,0.96
50292149,4.638405,-74.082182,1.03,261.7,11,0.96
50296692,4.638405,-74.082182,1.03,261.7,11,0.96
50395949,4.638405,-74.082183,1.03,261.9,11,0.96
50400495,4.638405,-74.082183,1.03,261.9,11,0.96
50588133,4.638405,-74.082187,1.03,261.0,11,0.96
50592684,4.638405,-74.082187,1.03,261.0,11,0.96
50693283,4.638405,-74.082187,1.02,259.4,11,0.96
50697826,4.638405,-74.082187,1.02,259.4,11,0.96
50797246,4.638405,-74.082187,0.94,257.8,11,0.96
50801787,4.638405,-74.082187,0.94,257.8,11,0.96
50986027,4.638405,-74.082188,0.93,254.4,11,0.96
50990572,4.638405,-74.082188,0.93,254.4,11,0.96
51092788,4.638403,-74.082190,0.93,254.6,11,0.96
51097329,4.638403,-74.082190,0.93,254.6,11,0.96
# sats=11 hdop=0.96 fix=SI chars=67614 edad_pos=0s
51196738,4.638403,-74.082192,0.94,255.6,11,0.96
51201271,4.638403,-74.082192,0.94,255.6,10,0.98
51302139,4.638403,-74.082192,0.94,256.0,10,0.98
51306691,4.638403,-74.082192,0.94,256.0,11,0.96
51486462,4.638403,-74.082195,0.95,256.8,11,0.96
51491002,4.638403,-74.082195,0.95,256.8,11,0.96
51592543,4.638403,-74.082195,0.96,256.6,11,0.96
51597077,4.638403,-74.082195,0.96,256.6,10,0.98
51697337,4.638403,-74.082197,0.98,256.6,10,0.98
51701876,4.638403,-74.082197,0.98,256.6,11,0.96
51886334,4.638403,-74.082198,0.97,257.0,11,0.96
51890868,4.638403,-74.082198,0.97,257.0,11,0.96
51991654,4.638403,-74.082198,0.96,255.0,11,0.96
51996185,4.638403,-74.082198,0.96,255.0,11,0.96
52095484,4.638403,-74.082200,0.84,252.8,11,0.96
52100022,4.638403,-74.082200,0.84,252.8,11,0.96
# sats=11 hdop=0.96 fix=SI chars=69078 edad_pos=0s
52288330,4.638403,-74.082202,0.84,253.1,11,0.96
52292860,4.638403,-74.082202,0.84,253.1,11,0.96
52393593,4.638403,-74.082202,0.85,252.9,11,0.96
52398119,4.638403,-74.082202,0.85,252.9,11,0.96
52497494,4.638402,-74.082203,0.83,250.3,11,0.96
52502023,4.638402,-74.082203,0.83,250.3,11,0.96
52688025,4.638402,-74.082203,0.82,250.8,11,0.96
52692572,4.638402,-74.082203,0.82,250.8,11,0.96
52795019,4.638402,-74.082205,0.83,252.6,11,0.96
52799563,4.638402,-74.082205,0.83,252.6,11,0.96
52899079,4.638402,-74.082207,0.83,255.0,11,0.96
52903622,4.638402,-74.082207,0.83,255.0,11,0.96
53086515,4.638402,-74.082208,0.92,256.8,11,0.96
53091046,4.638402,-74.082208,0.92,256.8,11,0.96
# sats=11 hdop=0.96 fix=SI chars=70359 edad_pos=0s
53190472,4.638400,-74.082210,0.95,255.6,11,0.96
53194994,4.638400,-74.082210,0.95,255.6,11,0.96
53296096,4.638400,-74.082210,0.98,254.0,11,0.96
53300641,4.638400,-74.082210,0.98,254.0,11,0.96
53402196,4.638400,-74.082212,1.01,251.0,11,0.96
53406744,4.638400,-74.082212,1.01,251.0,11,0.96
53588100,4.638398,-74.082213,1.02,250.0,11,0.96
53592657,4.638398,-74.082213,1.02,250.0,11,0.96
53694255,4.638398,-74.082213,1.01,249.3,11,0.96
53698790,4.638398,-74.082213,1.01,249.3,11,0.96
53798138,4.638398,-74.082215,1.02,250.6,11,0.96
53802691,4.638398,-74.082215,1.02,250.6,11,0.96
53987128,4.638398,-74.082217,1.01,250.3,11,0.96
53991670,4.638398,-74.082217,1.01,250.3,11,0.96
54095196,4.638398,-74.082217,0.99,249.6,11,0.96
54099737,4.638398,-74.082217,0.99,249.6,11,0.96
# sats=11 hdop=0.96 fix=SI chars=71823 edad_pos=0s
54288330,4.638397,-74.082218,0.86,249.7,11,0.96
54292858,4.638397,-74.082218,0.86,249.7,11,0.96
54393503,4.638397,-74.082218,0.84,250.4,11,0.96
54398037,4.638397,-74.082218,0.84,250.4,11,0.96
54497718,4.638397,-74.082218,0.81,253.2,11,0.96
54502256,4.638397,-74.082218,0.81,253.2,11,0.96
54688246,4.638397,-74.082220,0.82,253.5,11,0.96
54692787,4.638397,-74.082220,0.82,253.5,11,0.96
54794064,4.638397,-74.082220,0.81,253.0,11,0.96
54798613,4.638397,-74.082220,0.81,253.0,11,0.96
54898573,4.638397,-74.082222,0.79,255.1,11,0.96
54903096,4.638397,-74.082222,0.79,255.1,11,0.96
55088255,4.638397,-74.082223,0.79,257.5,11,0.96
55092789,4.638397,-74.082223,0.79,257.5,11,0.96
# sats=11 hdop=0.96 fix=SI chars=73104 edad_pos=0s
55193170,4.638397,-74.082223,0.80,261.9,11,0.96
55197706,4.638397,-74.082223,0.80,261.9,11,0.96
55297602,4.638395,-74.082223,0.80,263.0,11,0.96
55302129,4.638395,-74.082223,0.80,263.0,11,0.96
55488239,4.638395,-74.082225,0.80,266.1,11,0.96
55492785,4.638395,-74.082225,0.80,266.1,11,0.96
55595140,4.638397,-74.082227,0.79,269.3,11,0.96
55599689,4.638397,-74.082227,0.79,269.3,11,0.96
55699240,4.638397,-74.082227,0.78,270.9,11,0.96
55703785,4.638397,-74.082227,0.78,270.9,11,0.96
55888558,4.638397,-74.082228,0.78,277.7,11,0.96
55893091,4.638397,-74.082228,0.78,277.7,11,0.96
55993534,4.638397,-74.082228,0.78,281.9,11,0.96
55998068,4.638397,-74.082228,0.78,281.9,11,0.96
56097380,4.638397,-74.082230,0.79,284.7,11,0.96
56101908,4.638397,-74.082230,0.79,284.7,11,0.96
# sats=11 hdop=0.96 fix=SI chars=74568 edad_pos=0s
56288251,4.638397,-74.082232,0.91,287.7,11,0.96
56292784,4.638397,-74.082232,0.91,287.7,11,0.96
56392735,4.638398,-74.082232,0.93,289.7,11,0.96
56397262,4.638398,-74.082232,0.93,289.7,11,0.96
56496121,4.638398,-74.082233,0.95,288.7,11,0.96
56500663,4.638398,-74.082233,0.95,288.7,11,0.96
56688239,4.638398,-74.082235,0.98,288.8,11,0.96
56692784,4.638398,-74.082235,0.98,288.8,11,0.96
56793650,4.638398,-74.082237,1.01,286.8,11,0.96
56798188,4.638398,-74.082237,1.01,286.8,10,1.10
56897451,4.638400,-74.082238,1.03,286.9,10,1.10
56901981,4.638400,-74.082238,1.03,286.9,10,1.10
57088337,4.638400,-74.082240,1.02,291.9,10,1.10
57092867,4.638400,-74.082240,1.02,291.9,11,0.96
# sats=11 hdop=0.96 fix=SI chars=75849 edad_pos=0s
57194414,4.638400,-74.082240,0.94,294.3,11,0.96
57198943,4.638400,-74.082240,0.94,294.3,11,0.96
57298353,4.638402,-74.082242,0.94,296.1,11,0.96
57302899,4.638402,-74.082242,0.94,296.1,11,0.96
57487968,4.638402,-74.082242,0.92,300.1,11,0.96
57492509,4.638402,-74.082242,0.92,300.1,11,0.96
57593389,4.638403,-74.082243,0.88,302.5,11,0.96
57597919,4.638403,-74.082243,0.88,302.5,10,1.10
57698074,4.638403,-74.082243,0.87,304.8,10,1.10
57702615,4.638403,-74.082243,0.87,304.8,10,1.10
57888343,4.638405,-74.082245,0.90,309.7,10,1.10
57892873,4.638405,-74.082245,0.90,309.7,11,0.96
57993300,4.638405,-74.082247,0.90,311.1,11,0.96
57997831,4.638405,-74.082247,0.90,311.1,11,0.96
58097055,4.638405,-74.082247,0.92,311.9,11,0.96
58101603,4.638405,-74.082247,0.92,311.9,11,0.96
# sats=11 hdop=0.96 fix=SI chars=77313 edad_pos=0s
58288570,4.638407,-74.082248,0.91,313.9,11,0.96
58293092,4.638407,-74.082248,0.91,313.9,11,0.96
58393230,4.638407,-74.082248,0.90,316.4,11,0.96
58397768,4.638407,-74.082248,0.90,316.4,11,0.96
58496102,4.638408,-74.082248,0.87,317.4,11,0.96
58500648,4.638408,-74.082248,0.87,317.4,11,0.96
58687920,4.638410,-74.082250,0.86,317.6,11,0.96
58692462,4.638410,-74.082250,0.86,317.6,11,0.96
58791680,4.638410,-74.082252,0.86,316.7,11,0.96
58796219,4.638410,-74.082252,0.86,316.7,10,1.10
58897800,4.638410,-74.082252,0.88,313.8,10,1.10
58902344,4.638410,-74.082252,0.88,313.8,11,0.96
59086604,4.638412,-74.082253,0.90,309.5,11,0.96
59091133,4.638412,-74.082253,0.90,309.5,11,0.96
# sats=11 hdop=0.96 fix=SI chars=78594 edad_pos=0s
59191951,4.638412,-74.082255,0.92,307.0,11,0.96
59196502,4.638412,-74.082255,0.92,307.0,11,0.96
59296527,4.638413,-74.082255,0.95,305.8,11,0.96
59301053,4.638413,-74.082255,0.95,305.8,11,0.96
59486852,4.638413,-74.082257,0.96,303.5,11,0.96
59491391,4.638413,-74.082257,0.96,303.5,11,0.96
59593368,4.638413,-74.082258,0.96,301.9,11,0.96
59597899,4.638413,-74.082258,0.96,301.9,10,1.10
59695410,4.638413,-74.082258,0.86,299.9,10,1.10
59699943,4.638413,-74.082258,0.86,299.9,10,1.10
59886783,4.638415,-74.082260,0.85,302.5,10,1.10
59891331,4.638415,-74.082260,0.85,302.5,10,1.10
59990700,4.638415,-74.082260,0.84,302.6,10,1.10
59995242,4.638415,-74.082260,0.84,302.6,10,1.10
60098848,4.638417,-74.082262,0.85,305.1,10,1.10
60103397,4.638417,-74.082262,0.85,305.1,10,1.10
# sats=10 hdop=1.10 fix=SI chars=80058 edad_pos=0s
60288398,4.638417,-74.082263,0.87,310.1,10,1.10
60292926,4.638417,-74.082263,0.87,310.1,11,0.96
60391766,4.638418,-74.082263,0.88,314.6,11,0.96
60396300,4.638418,-74.082263,0.88,314.6,10,1.10
60495534,4.638418,-74.082263,0.89,316.0,10,1.10
60500069,4.638418,-74.082263,0.89,316.0,10,1.10
60602527,4.638420,-74.082265,0.90,313.9,10,1.10
