# capturado=2026-07-17T12:13:05.518306 puerto=COM3
275302720,-0.6777,-0.0348,9.8221,0.034,-0.041,0.055,-0.337,3.900
275303665,-0.6944,-0.0324,9.8221,0.004,0.050,0.086,-0.328,3.910
275304610,-0.6944,-0.0324,9.8221,0.004,0.050,0.086,-0.320,3.918
275305550,-0.6944,-0.0324,9.8221,0.004,0.050,0.086,-0.313,3.925
275309058,-0.6944,-0.0324,9.8221,0.004,0.050,0.086,-0.308,3.931
275310008,-0.6944,-0.0324,9.8221,0.004,0.050,0.086,-0.302,3.937
275310946,-0.6944,-0.0324,9.8221,0.004,0.050,0.086,-0.297,3.943
275311880,-0.6944,-0.0324,9.8221,0.004,0.050,0.086,-0.292,3.948
275312815,-0.6968,-0.0492,9.8077,-0.027,0.020,0.086,-0.292,3.953
275316306,-0.6968,-0.0492,9.8077,-0.027,0.020,0.086,-0.295,3.957
275317258,-0.6968,-0.0492,9.8077,-0.027,0.020,0.086,-0.295,3.962
275318203,-0.6968,-0.0492,9.8077,-0.027,0.020,0.086,-0.296,3.966
275319143,-0.6968,-0.0492,9.8077,-0.027,0.020,0.086,-0.296,3.970
275320086,-0.6968,-0.0492,9.8077,-0.027,0.020,0.086,-0.297,3.974
275323576,-0.6849,-0.0637,9.8173,0.004,-0.011,-0.006,-0.302,3.974
275324522,-0.6849,-0.0637,9.8173,0.004,-0.011,-0.006,-0.306,3.974
275325463,-0.6849,-0.0637,9.8173,0.004,-0.011,-0.006,-0.309,3.974
275326401,-0.6849,-0.0637,9.8173,0.004,-0.011,-0.006,-0.313,3.975
275327338,-0.6849,-0.0637,9.8173,0.004,-0.011,-0.006,-0.316,3.975
275330841,-0.6849,-0.0637,9.8173,0.004,-0.011,-0.006,-0.320,3.974
275331784,-0.6849,-0.0637,9.8173,0.004,-0.011,-0.006,-0.323,3.975
